Train_ID,Loss
565,0.025356684
1969,0.025325535
550,0.025213253
1808,0.025198258
1962,0.025167221
1694,0.025103282
1686,0.025091542
1683,0.02505771
1347,0.02505713
1098,0.025031086
1735,0.024971094
158,0.02496156
1660,0.024911562
639,0.02490598
1737,0.024882725
694,0.02484005
952,0.024817256
762,0.024770858
1023,0.024745738
1581,0.024709104
1480,0.024693636
468,0.024687123
369,0.024677703
26,0.024637694
1800,0.024636995
1037,0.024612803
192,0.024595473
939,0.024582446
1645,0.02454534
1444,0.02451498
1007,0.024459144
562,0.024417497
1252,0.024335828
264,0.024155015
404,0.024135
1369,0.024046442
577,0.02391446
708,0.023903985
748,0.02382402
1168,0.023728564
1421,0.023461359
644,0.023419555
1743,0.02336785
307,0.023270953
749,0.023248125
178,0.02322681
958,0.023166128
1921,0.022895392
145,0.022888985
1082,0.022885488
168,0.022830028
193,0.022817794
432,0.022799617
1589,0.022719212
319,0.022645095
1768,0.022587057
1704,0.022534143
207,0.02243297
316,0.022417467
1039,0.022252861
546,0.022224648
902,0.02220646
982,0.02219515
379,0.022183606
407,0.02218244
28,0.022141049
1831,0.02213417
732,0.022013132
1139,0.021835746
423,0.021810437
1405,0.02177871
1372,0.021632316
1250,0.021562202
960,0.021532217
789,0.021466997
268,0.021374118
1764,0.021300718
968,0.021124024
323,0.021114336
763,0.02108107
388,0.021074533
1587,0.020986404
735,0.020839542
142,0.020648636
1161,0.020622246
1390,0.020618742
1821,0.020501608
1261,0.020320568
56,0.020318815
629,0.020197792
1548,0.020128043
